NU_ANO_CENSO|ID_GESTOR|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|IN_NECESSIDADE_ESPECIAL|IN_BAIXA_VISAO|IN_CEGUEIRA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_SURDEZ|IN_SURDOCEGUEIRA|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SUPERDOTACAO|TP_ESCOLARIDADE|TP_ENSINO_MEDIO|CO_AREA_CURSO_1|CO_CURSO_1|IN_LICENCIATURA_1|NU_ANO_CONCLUSAO_1|TP_TIPO_IES_1|CO_IES_1|CO_AREA_CURSO_2|CO_CURSO_2|IN_LICENCIATURA_2|NU_ANO_CONCLUSAO_2|TP_TIPO_IES_2|CO_IES_2|IN_ESPECIALIZACAO|IN_MESTRADO|IN_DOUTORADO|IN_POS_NENHUM|IN_ESPECIFICO_CRECHE|IN_ESPECIFICO_PRE_ESCOLA|IN_ESPECIFICO_ANOS_INICIAIS|IN_ESPECIFICO_ANOS_FINAIS|IN_ESPECIFICO_ENS_MEDIO|IN_ESPECIFICO_EJA|IN_ESPECIFICO_ED_ESPECIAL|IN_ESPECIFICO_ED_INDIGENA|IN_ESPECIFICO_CAMPO|IN_ESPECIFICO_AMBIENTAL|IN_ESPECIFICO_DIR_HUMANOS|IN_ESPECIFICO_DIV_SEXUAL|IN_ESPECIFICO_DIR_ADOLESC|IN_ESPECIFICO_AFRO|IN_ESPECIFICO_GESTAO|IN_ESPECIFICO_OUTROS|IN_ESPECIFICO_NENHUM|TP_CARGO_GESTOR|TP_TIPO_ACESSO_CARGO|TP_TIPO_CONTRATACAO|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIV_ONG_OSCIP|IN_MANT_ESCOLA_PRIVADA_OSCIP|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2020|E722A8CEDF9A8B4A5416684E3128F8F5|7|1986|33|34|2|0|1|76|11.0|1100205.0|0|||||||||||4|1.0|0.0|0321C012|0|2008.0|1.0|1.0|||0||||0.0|1.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11001410|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|F814F550B2E4E1124C66F3A631C6855B|6|1981|38|39|2|0|1|76|11.0|1100205.0|0|||||||||||4|1.0|0.0|0313P012|0|2011.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11001410|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|889C2799D7EA554FBA438C6B0C466EA3|8|1977|42|43|2|3|1|76|11.0|1100205.0|0|||||||||||4||0.0|0113P011|1|2009.0|2.0|900.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11001445|1|1101|11001|11|1100205|110020505|3|2|||||||||||1|0|0
2020|A6138353D41FB8F1ED81919FD32113AB|11|1966|53|54|2|3|1|76|12.0|1200336.0|0|||||||||||4||0.0|0115L131|1|2005.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|2.0|1.0|11001461|1|1101|11001|11|1100205|110020505|3|2|||||||||||2|0|0
2020|4DAA84F2DF2B20D2D9684AC7A0DC1FF7|5|1977|43|43|2|0|1|76|52.0|5201108.0|0|||||||||||4||0.0|0115L131|1|2007.0|2.0|1540.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|3.0|1.0|11001496|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|A231C08C91E26B0CC07598E9F92CCBC8|8|1960|59|60|2|1|1|76|52.0|5212501.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11001500|1|1101|11001|11|1100205|110020505|3|2|||||||||||0|0|0
2020|14345E2362E245072167C5FB4372357D|1|1970|50|50|2|0|1|76|25.0|2512101.0|0|||||||||||4||0.0|0113P011|1|2002.0|2.0|941.0|||0||||1.0|1.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2.0|1.0|11001526|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|6C1E011381621E9F2B32E7BAB3EB414F|9|1973|46|47|2|0|1|76|11.0|1100205.0|0|||||||||||4||0.0|0115L131|1|2004.0|1.0|699.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|3.0|1.0|11001550|1|1101|11001|11|1100205|110020505|2|1|||||||||||0|0|0
2020|DA4A127E4EC2D510F627421AA15813E5|12|1955|64|65|1|3|1|76|11.0|1100205.0|0|||||||||||4|2.0|0.0|0113P011|1|2008.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2.0|1.0|11001607|1|1101|11001|11|1100205|110020505|3|2|||||||||||1|0|0
2020|30049B1E5F687E373691CB4EA8810F0C|6|1974|45|46|2|3|1|76|11.0|1100205.0|0|||||||||||4|2.0|0.0|0113P011|1|1998.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|3.0|1.0|11001640|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|4BBBF345DB1E08572DE2A6C085FD4B10|11|1981|38|39|2|3|1|76|11.0|1100205.0|0|||||||||||4||0.0|0913E012|0|2009.0|2.0|1087.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||11001658|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|1053A5FB2A70BB3E960572086C6EA095|8|1980|39|40|2|3|1|76|15.0|1500404.0|0|||||||||||4||0.0|0113P011|1|2007.0|2.0|788.0|||0||||1.0|0.0|0.0|0.0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|2.0|1.0|11001666|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|95CFD0A132FF8A453C0DB9D62B5B0CC5|9|1969|50|51|2|3|1|76|11.0|1100205.0|0|||||||||||4|2.0|0.0|0115L131|1|2005.0|1.0|699.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|3.0|1.0|11001712|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|D3D7C058236A181BDD3518C7B25DC7B4|9|1979|40|41|2|0|1|76|35.0|3502101.0|0|||||||||||4||0.0|0113P011|1|2012.0|2.0|1501.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11001798|1|1101|11001|11|1100205|110020516|3|2|||||||||||1|0|0
2020|822D5F8F109543F021FFFF42831A3046|10|1975|44|45|1|3|1|76|11.0|1100205.0|0|||||||||||4||0.0|0114G011|1|2010.0|1.0|699.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2.0|1.0|11001810|1|1101|11001|11|1100205|110020505|2|2|||||||||||0|0|0
2020|523EB494407483EC812C7EBB98690F1C|11|1984|35|36|2|1|1|76|11.0|1100205.0|0|||||||||||4||0.0|0113P011|1|2008.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11001828|1|1101|11001|11|1100205|110020505|3|1|||||||||||2|0|0
2020|CE5F915C39A33FAB36063A5DED84A881|10|1961|58|59|1|1|1|76|52.0|5208707.0|0|||||||||||4||0.0|0114E031|1|2000.0|1.0|9999999.0|||0||||1.0|1.0|1.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11001844|1|1101|11001|11|1100205|110020505|2|1|||||||||||0|0|0
2020|68759C68A8EC4FE3AADD5F6CCECA2264|9|1957|62|63|1|1|1|76|21.0|2110609.0|0|||||||||||4||0.0|0115L131|1|1995.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11001887|1|1101|11001|11|1100205|110020505|2|1|||||||||||2|0|0
2020|95580B210D5AC325628B794F985E47DE|4|1974|46|46|2|3|1|76|11.0|1100205.0|0|||||||||||4|1.0|0.0|0222H012|0|2001.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11001909|1|1101|11001|11|1100205|110020505|2|2|||||||||||2|0|0
2020|E6DACAEF8FCCB0CC40DB28A510429D88|6|1967|52|53|2|0|1|76|22.0|2211001.0|0|||||||||||4||0.0|0113P011|1|2000.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2.0|1.0|11001968|1|1101|11001|11|1100205|110020505|3|1|||||||||||2|0|0
2020|F5B2A31C10A6DD03DC54404E67750940|6|1972|47|48|2|3|1|76|21.0|2111300.0|0|||||||||||4|3.0|0.0|0113P011|1|1999.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|2.0|1.0|11001992|1|1101|11001|11|1100205|110020505|2|1|||||||||||0|0|0
2020|6E115848D634AAEDFF706164D003A8ED|11|1968|51|52|2|0|1|76|11.0|1100205.0|0|||||||||||4|2.0|0.0|0114H011|1|2001.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002000|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|D0836276DFAADE161AF258195C986760|7|1974|45|46|1|3|1|76|13.0|1302405.0|0|||||||||||4|1.0|0.0|0115L201|1|2004.0|1.0|699.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|5.0|1.0|11002018|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|8C839E3FA75F75AEA03AE00710475F10|6|1979|40|41|1|3|1|76|11.0|1100205.0|0|||||||||||4||0.0|0113P011|1|2009.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|2.0|1.0|11002042|1|1101|11001|11|1100205|110020540|3|2|||||||||||0|0|0
2020|A88513536DF8F05B41075EFECA9AC451|5|1963|57|57|2|1|1|76|23.0|2312908.0|0|||||||||||4|1.0|0.0|0115L041|1|2005.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|5.0|1.0|11002085|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|659062BD1012EB3CB658C7259371D3D9|5|1978|42|42|2|1|1|76|11.0|1100205.0|0|||||||||||4||0.0|0113P012|0|2007.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002093|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|DC3C957B95701C70F0C9663E5856AC34|12|1972|47|48|2|3|1|76|11.0|1100205.0|0|||||||||||4||0.0|0114H011|1|2007.0|1.0|699.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002123|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|D31D65DAD99F365FB74F0448F6AE387B|5|1974|46|46|2|1|1|76|29.0|2917003.0|0|||||||||||4|2.0|0.0|0113P012|0|2002.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|2.0|1.0|11002158|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|CA16AF5D1AE9AD29C08A1E21A8DEA685|5|1976|44|44|2|3|1|76|11.0|1100205.0|0|||||||||||4|1.0|0.0|0114E031|1|2005.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002182|1|1101|11001|11|1100205|110020505|3|2|||||||||||1|0|0
2020|CC53BDE0B9BC99D344EF516E0147B5B3|2|1977|43|43|2|1|1|76|42.0|4201703.0|0|||||||||||4||0.0|0113P011|1|2009.0|1.0|699.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002204|1|1101|11001|11|1100205|110020535|3|2|||||||||||2|0|0
2020|6EE3F5C6B2A9196BDCC0614568FEBE22|7|1955|64|65|2|1|1|76|24.0|2408102.0|0|||||||||||4|2.0|0.0|0114H011|1|2004.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|2.0|1.0|11002255|1|1101|11001|11|1100205|110020505|2|1|||||||||||0|0|0
2020|220FCFC7CE76ECD2F0BEE8B3BDAD46BA|6|1979|40|41|2|3|1|76|11.0|1100205.0|0|||||||||||4|1.0|0.0|0113P011|1|2009.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|2.0|1.0|11002263|1|1101|11001|11|1100205|110020540|3|2|||||||||||2|0|0
2020|476FBCBB5881DB60B8E0EB33C26EAA0C|9|1974|45|46|2|3|1|76|11.0|1100205.0|0|||||||||||4||0.0|0113P011|1|2006.0|2.0|1722.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2.0|1.0|11002280|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|5B0539860C44EC6CF18F90A2C80D3B17|10|1974|45|46|2|0|1|76|11.0|1100205.0|0|||||||||||4|3.0|0.0|0115L041|1|2002.0|2.0|900.0|||0||||0.0|1.0|0.0|0.0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|5.0|1.0|11002301|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|D4030F0BD88357AE3229AE2651D3511C|7|1980|39|40|2|1|1|76|11.0|1100205.0|0|||||||||||4|1.0|0.0|0113P011|1|2005.0|2.0|1722.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|11002310|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|EA1BD7C3B266C99C4E2551FD03DAF453|11|1977|42|43|2|3|1|76|11.0|1100205.0|0|||||||||||4|1.0|0.0|0113P011|1|2002.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|2.0|1.0|11002328|1|1101|11001|11|1100205|110020505|2|1|||||||||||0|0|0
2020|B4E100B6DFFB257963FEFD5DEA385419|7|1976|43|44|2|3|1|76|11.0|1100205.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002409|1|1101|11001|11|1100205|110020505|3|2|||||||||||2|0|0
2020|8C539C7C20B1C3624DCACA43318E1D4B|5|1961|59|59|1|3|1|76|12.0|1200401.0|0|||||||||||4||0.0|0113P011|1|2007.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002425|1|1101|11001|11|1100205|110020505|3|2|||||||||||2|0|0
2020|BC0505F2ABB67F49270C056F0F35442D|10|1967|52|53|1|3|1|76|50.0|5003801.0|0|||||||||||4|1.0|0.0|0113P011|1|1996.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|1|6.0|1.0|11002468|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|D6D807EB4FF4D6B54177AC98BFCC3F54|1|1975|45|45|2|1|1|76|43.0|4300208.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002476|1|1101|11001|11|1100205|110020505|2|1|||||||||||0|0|0
2020|547730D86F54A3D9F0F63F7E6E54BAA7|3|1974|46|46|1|1|1|76|15.0|1500602.0|0|||||||||||4||0.0|0114H011|1|2005.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002484|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|9A0C39957D97F67963589621D7C15501|10|1968|51|52|2|1|1|76|22.0|2211001.0|0|||||||||||4|1.0|0.0|0222H012|0|2006.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|2.0|1.0|11002506|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|AFD5774462206A62AACE4CE1613EA74E|7|1973|46|47|1|0|1|76|33.0|3304557.0|0|||||||||||4|1.0|0.0|0114M011|1|2003.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002514|1|1101|11001|11|1100205|110020505|2|1|||||||||||2|0|0
2020|FEDF7810605EA37ED909CEB2CFF3DEB9|2|1975|45|45|2|1|1|76|43.0|4317202.0|0|||||||||||4|1.0|0.0|0113P011|1|1997.0|2.0|797.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|2.0|1.0|11002522|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|9FD88254673B3D47664D121287D291C2|4|1966|54|54|1|1|1|76|11.0|1100205.0|0|||||||||||4|3.0|0.0|0114H011|1|1994.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2.0|1.0|11002549|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|7E35E74A5D0F00664D927FDF9B6EF1E0|2|1972|48|48|2|0|1|76|31.0|3103504.0|0|||||||||||4||0.0|0113P011|1|2006.0|2.0|941.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||11002549|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|4687DF500E8A23E418FA2F942EC89397|12|1958|61|62|2|3|1|76|52.0|5211909.0|0|||||||||||4|1.0|0.0|0114G011|1|1987.0|1.0|699.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1.0||11002662|1|1101|11001|11|1100205|110020505|4|1|1.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0
2020|455B6008E6B36CB8DD0D2D6C5C2FF1E2|9|1973|46|47|2|1|1|76|24.0|2408102.0|0|||||||||||4|2.0|0.0|0113P011|1|2000.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|11002719|1|1101|11001|11|1100205|110020505|3|1|||||||||||2|0|0
2020|B5751BC637ECBE197B660C18E48D5C0A|5|1978|42|42|2|1|1|76|41.0|4106902.0|0|||||||||||4|2.0|0.0|0113P011|1|2018.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|1|1|1|0|0|0|1|0|0|1|0|0|1|0|1|1|0|1|7.0|1.0|11002778|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|3EE462EB461CD749FDCD15BE83EC9CE6|10|1978|41|42|1|0|1|76|11.0|1100205.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|11002883|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|50BF3FAF6F5BD64503C300CF5AE9D247|3|1961|59|59|2|3|1|76|12.0|1200203.0|0|||||||||||4||0.0|0113P012|0|1996.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002956|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|4F2CEB653BF9E6C3A016E34722FAB9E1|7|1974|45|46|2|1|1|76|41.0|4102000.0|0|||||||||||4||0.0|0113P011|1|2007.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11002999|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|8912CEA8AB4CFA9C02AAB6EDE5DA2A4D|3|1979|41|41|2|0|1|76|11.0|1100205.0|0|||||||||||4|2.0|0.0|0113P011|1|2005.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11003006|1|1101|11001|11|1100205|110020505|3|1|||||||||||2|0|0
2020|7FC1AFDDCFEF56A193CBCABD2CE595AB|5|1970|50|50|2|0|1|76|52.0|5201108.0|0|||||||||||4|1.0|0.0|0115L131|1|1990.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|2.0|1.0|11003065|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|71FD2B9D31CB1F11EC0A4A784ABFC118|3|1989|31|31|2|0|1|76|11.0|1100205.0|0|||||||||||4|1.0|0.0|0113P011|1|2011.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2.0||11003073|1|1101|11001|11|1100205|110020505|4|1|1.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0
2020|363B8EB90F2CD8D972679252CAED9E56|2|1968|52|52|2|1|1|76|41.0|4118402.0|0|||||||||||4|1.0|0.0|0113P011|1|1993.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|2.0||11003081|1|1101|11001|11|1100205|110020505|4|1|4.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|1.0|1|0|0
2020|466F16A0F0B18D4D0E059C3F75A0688D|1|1941|79|79|2|1|1|76|29.0|2907202.0|0|||||||||||4|2.0|0.0|0113P011|1|1975.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|7.0||11003090|1|1101|11001|11|1100205|110020505|4|1|1.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|1.0|1|0|0
2020|67E23F12BC752433CC7126DF1C2EA871|11|1970|49|50|1|0|1|76|11.0|1100205.0|0|||||||||||4||0.0|0114B011|1|2005.0|2.0|1728.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2.0|1.0|11003138|1|1101|11001|11|1100205|110020505|3|1|||||||||||1|0|0
2020|746FFE5E933D8D07E573486A5C5FB474|1|1974|46|46|2|1|1|76|11.0|1100205.0|0|||||||||||4|2.0|0.0|0113P011|1|2003.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11003154|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|98130C167B2CCD56D4DBF541400C3267|2|1969|51|51|2|0|1|76|41.0|4105508.0|0|||||||||||4|2.0|0.0|0113P011|1|1997.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|2.0|1.0|11003162|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|AF8AC1E26711CBA7B38D64F68CB08ADF|1|1968|52|52|2|1|1|76|50.0|5008305.0|0|||||||||||4|1.0|0.0|0114M011|1|1990.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|2.0|1.0|11003197|1|1101|11001|11|1100205|110020505|2|1|||||||||||1|0|0
2020|836F4D3BD33161F933DCF595A3A2F0D3|10|1952|67|68|2|3|1|76|26.0|2602100.0|0|||||||||||4|2.0|0.0|0113P011|1|1996.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11003200|1|1101|11001|11|1100205|110020505|2|1|||||||||||0|0|0
2020|465C0580ADA44CEDC76784134D556DC2|2|1965|55|55|2|0|1|76|11.0|1100205.0|0|||||||||||4|2.0|0.0|0113P011|1|2005.0|1.0|699.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|2.0||11003294|1|1101|11001|11|1100205|110020505|4|1|4.0|1.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1|0|0
2020|92328AA8EAD4F53CBD4FB81FF3477667|4|1964|56|56|2|3|1|76|11.0|1100205.0|0|||||||||||4||0.0|0113P011|1|2005.0|1.0|699.0|||0||||0.0|0.0|0.0|1.0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|2.0|1.0|11003308|1|1101|11001|11|1100205|110020510|3|2|||||||||||2|0|0
2020|658482A396FFDF1226915346464B0842|11|1978|41|42|1|3|1|76|11.0|1100106.0|0|||||||||||4||0.0|0113P011|1|2008.0|1.0|699.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11003324|1|1101|11001|11|1100205|110020505|3|2|||||||||||2|0|0
2020|04F96121288CA5FB5F86D38A9BE87067|11|1967|52|53|1|0|1|76|11.0|1100205.0|0|||||||||||4||0.0|0113P011|1|2008.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|11003367|1|1101|11001|11|1100205|110020515|3|2|||||||||||0|0|0
